Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Thumb2,Index2,Middle2,Ring2,Pinky2,AccelX2,AccelY2,AccelZ2,GyroX2,GyroY2,GyroZ2,MagX2,MagY2,MagZ2,Letter
0.22388059701492538,0.0472636815920398,0.04392764857881137,0.012658227848101266,0.013186813186813187,0.13,0.61,0.8,-4.15,0.73,-4.76,-15.0,-15.0,44.0,0.05714285714285714,0.02743142144638404,0.02564102564102564,0.05056179775280899,0.19672131147540983,0.11,-0.63,0.76,-0.12,-5.62,5.13,10.0,-55.0,72.0,9
0.23134328358208955,0.05223880597014925,0.05167958656330749,0.00949367088607595,0.015384615384615385,0.12,0.62,0.78,-4.03,-1.16,-2.56,-14.0,-14.0,46.0,0.06938775510204082,0.029925187032418952,0.02564102564102564,0.056179775280898875,0.2098360655737705,0.12,-0.67,0.75,3.6,-0.49,2.01,8.0,-53.0,67.0,9
0.23880597014925373,0.05721393034825871,0.05167958656330749,0.0189873417721519,0.013186813186813187,0.12,0.62,0.79,-2.01,7.2,-2.62,-16.0,-13.0,46.0,0.07755102040816327,0.034912718204488775,0.035256410256410256,0.056179775280898875,0.21967213114754097,0.1,-0.66,0.75,0.67,-3.3,1.59,8.0,-55.0,68.0,9
0.24253731343283583,0.06467661691542288,0.05426356589147287,0.02531645569620253,0.015384615384615385,0.12,0.6,0.79,-1.46,3.91,0.0,-10.0,-13.0,42.0,0.08571428571428572,0.034912718204488775,0.035256410256410256,0.06741573033707865,0.22950819672131148,0.11,-0.65,0.77,0.67,1.53,1.95,7.0,-54.0,67.0,9
0.26119402985074625,0.06716417910447761,0.05426356589147287,0.03481012658227848,0.017582417582417582,0.11,0.62,0.78,2.5,3.72,-0.24,-13.0,-12.0,43.0,0.11020408163265306,0.04488778054862843,0.04487179487179487,0.0702247191011236,0.2360655737704918,0.12,-0.65,0.74,7.32,2.32,-0.37,8.0,-54.0,70.0,9
0.2798507462686567,0.07213930348258707,0.06201550387596899,0.04430379746835443,0.026373626373626374,0.12,0.62,0.75,7.69,5.98,-0.43,-11.0,-13.0,38.0,0.08979591836734693,0.04987531172069826,0.05128205128205128,0.06179775280898876,0.22950819672131148,0.15,-0.66,0.73,8.06,18.68,-2.01,8.0,-55.0,69.0,9
0.2835820895522388,0.08706467661691543,0.07751937984496124,0.0759493670886076,0.04395604395604396,0.15,0.61,0.76,8.3,23.38,4.88,-10.0,-16.0,43.0,0.07755102040816327,0.08728179551122195,0.11538461538461539,0.09831460674157304,0.2819672131147541,0.22,-0.68,0.73,0.92,34.42,-2.44,9.0,-56.0,71.0,9
0.16044776119402984,0.12686567164179105,0.165374677002584,0.2879746835443038,0.14725274725274726,0.16,0.63,0.81,3.17,-2.26,22.64,-10.0,-15.0,49.0,0.1306122448979592,0.18204488778054864,0.2692307692307692,0.2247191011235955,0.5245901639344263,0.21,-0.72,0.72,-15.08,17.64,-2.44,11.0,-57.0,70.0,9
0.44402985074626866,0.3880597014925373,0.3798449612403101,0.6708860759493671,0.3010989010989011,0.06,0.62,0.83,0.0,12.02,8.79,-11.0,-12.0,47.0,0.19183673469387755,0.30423940149625933,0.3814102564102564,0.3342696629213483,0.740983606557377,0.23,-0.61,0.74,-28.63,0.12,0.43,10.0,-56.0,76.0,9
0.5970149253731343,0.5174129353233831,0.4935400516795866,0.930379746835443,0.4087912087912088,0.03,0.62,0.8,-12.21,-11.96,15.08,-9.0,-14.0,39.0,0.31020408163265306,0.4089775561097257,0.4391025641025641,0.36797752808988765,0.8295081967213115,0.21,-0.62,0.81,-27.77,7.32,-9.58,11.0,-59.0,73.0,9
