Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Thumb2,Index2,Middle2,Ring2,Pinky2,AccelX2,AccelY2,AccelZ2,GyroX2,GyroY2,GyroZ2,MagX2,MagY2,MagZ2,Letter
0.9924812030075189,0.0558035714285714,0.0206896551724137,0.3142292490118577,-0.0143266475644699,-0.22,0.52,0.77,-33.08,6.23,-19.47,-25.0,7.0,85.0,0.4488778054862843,0.0279720279720279,0.1075268817204301,0.0474934036939313,0.1766917293233082,-0.21,-0.38,1.0,-9.34,4.76,9.28,26.0,-40.0,108.0,11
0.9924812030075189,0.03125,0.0137931034482758,0.2845849802371542,0.0057306590257879,-0.21,0.56,0.83,10.31,-8.48,-2.69,-26.0,7.0,86.0,0.4438902743142144,0.0256410256410256,0.1155913978494623,0.0527704485488126,0.2330827067669172,-0.18,-0.38,0.89,-7.45,0.61,2.81,28.0,-41.0,104.0,11
0.9849624060150376,0.03125,0.0160919540229885,0.3280632411067193,0.0143266475644699,-0.23,0.51,0.82,8.91,-15.99,13.55,-26.0,9.0,88.0,0.4538653366583541,0.0326340326340326,0.1155913978494623,0.0606860158311345,0.2819548872180451,-0.2,-0.3,0.92,-7.93,0.79,-10.13,28.0,-43.0,106.0,11
1.0,0.0245535714285714,0.0229885057471264,0.341897233201581,0.0257879656160458,-0.28,0.5,0.8,-6.9,-11.72,17.15,-27.0,10.0,86.0,0.4588528678304239,0.0349650349650349,0.1209677419354838,0.0633245382585752,0.2969924812030075,-0.21,-0.38,0.9,8.61,-2.01,2.14,28.0,-42.0,106.0,11
1.0,0.0334821428571428,0.0275862068965517,0.3577075098814229,0.0315186246418338,-0.29,0.49,0.78,-16.48,-2.81,-1.53,-25.0,12.0,82.0,0.4713216957605985,0.0466200466200466,0.1344086021505376,0.0712401055408971,0.3157894736842105,-0.13,-0.39,0.92,7.32,-0.79,2.99,27.0,-44.0,105.0,11
0.9849624060150376,0.0424107142857142,0.0298850574712643,0.3596837944664031,0.0429799426934097,-0.28,0.55,0.77,-12.02,-2.38,-5.31,-20.0,12.0,81.0,0.513715710723192,0.0629370629370629,0.1478494623655914,0.0923482849604221,0.2481203007518796,-0.16,-0.47,0.96,47.73,-8.06,-12.76,23.0,-41.0,106.0,11
1.0075187969924813,0.0535714285714285,0.0275862068965517,0.3498023715415019,0.0458452722063037,-0.3,0.53,0.77,-33.08,19.17,-28.38,-23.0,10.0,83.0,0.6084788029925187,0.2587412587412587,0.3548387096774194,0.2269129287598944,0.5526315789473685,-0.26,-0.47,0.85,0.43,9.34,-29.11,23.0,-40.0,105.0,11
0.9924812030075189,0.2544642857142857,0.1195402298850574,0.4545454545454545,0.2234957020057306,-0.21,0.65,0.73,14.4,3.36,1.28,-20.0,8.0,83.0,0.7107231920199502,0.703962703962704,0.7903225806451613,0.5408970976253298,0.9962406015037594,-0.25,-0.36,0.89,-56.95,6.1,-26.31,31.0,-42.0,109.0,11
0.9849624060150376,0.9977678571428572,0.6206896551724138,0.9960474308300395,0.7507163323782235,-0.24,0.46,0.87,134.16,-40.83,68.36,-30.0,7.0,80.0,0.7955112219451371,0.9976689976689976,0.9946236559139784,0.9973614775725592,0.9962406015037594,-0.17,-0.27,0.95,-87.83,-2.38,-19.53,40.0,-43.0,109.0,11
0.9924812030075189,0.9933035714285714,1.0,0.9960474308300395,0.9025787965616046,-0.48,0.16,0.84,65.73,-60.12,51.64,-45.0,10.0,80.0,0.8603491271820449,0.9976689976689976,0.9946236559139784,0.9947229551451188,1.0,-0.19,-0.05,0.98,-107.36,-5.25,-13.61,50.0,-43.0,103.0,11
1.0,1.0,0.9977011494252872,0.9960474308300395,0.9627507163323782,-0.44,0.2,0.87,35.52,-16.78,11.17,-48.0,9.0,77.0,0.9077306733167082,0.9953379953379954,0.9946236559139784,0.9973614775725592,0.9962406015037594,-0.22,0.04,0.92,-74.71,4.33,-15.14,57.0,-41.0,99.0,11
0.9924812030075189,0.9955357142857144,0.9954022988505749,0.9980237154150198,0.9799426934097422,-0.44,0.16,0.83,38.45,-6.35,22.83,-53.0,8.0,73.0,0.9376558603491272,0.993006993006993,0.9973118279569892,0.9947229551451188,0.9962406015037594,-0.23,0.28,1.0,-43.58,-0.18,-18.43,64.0,-40.0,97.0,11
0.9699248120300752,0.9955357142857144,0.9954022988505749,0.9960474308300395,0.9770773638968482,-0.44,0.03,0.84,23.19,-7.2,19.78,-59.0,6.0,72.0,0.945137157107232,0.9953379953379954,0.9946236559139784,0.9947229551451188,0.9924812030075189,-0.2,0.18,0.95,7.39,-5.68,-2.26,66.0,-43.0,97.0,11
0.9924812030075189,0.9910714285714286,0.9977011494252872,0.9980237154150198,0.982808022922636,-0.44,0.11,0.83,-25.7,22.03,-25.76,-55.0,9.0,77.0,0.628428927680798,0.9976689976689976,0.9973118279569892,0.992084432717678,1.0,-0.15,0.15,0.97,5.8,-1.04,1.04,64.0,-45.0,93.0,11
0.9924812030075189,1.0,0.9977011494252872,0.9960474308300395,0.988538681948424,-0.47,0.12,0.85,5.98,1.4,1.65,-56.0,9.0,76.0,0.9501246882793016,0.993006993006993,0.9946236559139784,0.9973614775725592,0.9924812030075189,-0.21,0.17,0.97,8.91,-0.06,3.6,62.0,-41.0,95.0,11
0.9849624060150376,0.9977678571428572,0.9977011494252872,0.9960474308300395,0.98567335243553,-0.5,0.11,0.84,-3.66,-6.65,4.39,-57.0,9.0,76.0,0.945137157107232,0.9976689976689976,0.9946236559139784,0.9973614775725592,0.9962406015037594,-0.15,0.16,0.98,-3.72,-1.16,0.31,63.0,-44.0,99.0,11
0.9924812030075189,1.0,0.9977011494252872,0.9960474308300395,0.991404011461318,-0.51,0.09,0.86,4.21,-0.43,-2.26,-57.0,8.0,74.0,0.9501246882793016,0.993006993006993,0.9919354838709676,0.9947229551451188,0.9962406015037594,-0.16,0.14,0.96,1.71,-0.12,-0.06,65.0,-43.0,99.0,11
0.9924812030075189,0.9955357142857144,1.0,0.9940711462450592,0.994269340974212,-0.47,0.09,0.88,-1.71,-2.26,0.31,-58.0,8.0,78.0,0.9476309226932668,0.993006993006993,0.9919354838709676,0.9973614775725592,0.9962406015037594,-0.16,0.16,0.96,-2.75,-1.04,0.49,62.0,-45.0,96.0,11
0.9924812030075189,1.0,0.9977011494252872,0.9980237154150198,1.0,-0.5,0.1,0.84,-5.43,-2.99,-0.24,-55.0,10.0,79.0,0.942643391521197,0.9976689976689976,0.9973118279569892,0.9947229551451188,0.9962406015037594,-0.16,0.14,0.97,0.31,-0.18,0.12,61.0,-42.0,98.0,11
0.9924812030075189,0.9955357142857144,0.9977011494252872,0.9940711462450592,0.991404011461318,-0.49,0.11,0.86,-8.3,0.31,-4.58,-55.0,10.0,76.0,0.9551122194513716,0.9976689976689976,0.9946236559139784,1.0,1.0,-0.15,0.14,0.97,13.49,0.61,0.06,63.0,-41.0,98.0,11
0.9774436090225564,1.0,0.9977011494252872,0.9980237154150198,0.997134670487106,-0.51,0.14,0.88,-20.14,-7.69,-16.97,-56.0,11.0,74.0,0.9650872817955112,0.9953379953379954,0.9919354838709676,0.9973614775725592,1.0,-0.16,0.09,0.98,15.32,-0.06,3.3,60.0,-44.0,101.0,11
1.0,0.9977678571428572,0.9977011494252872,0.9960474308300395,1.005730659025788,-0.51,0.22,0.82,-18.55,6.29,-20.75,-52.0,17.0,77.0,0.9650872817955112,0.9976689976689976,0.9973118279569892,0.9973614775725592,1.0,-0.15,0.11,1.0,-0.98,1.65,-1.04,60.0,-43.0,98.0,11
1.0,0.9955357142857144,1.0022988505747126,0.9960474308300395,1.01432664756447,-0.47,0.19,0.85,8.79,3.3,2.81,-54.0,13.0,76.0,0.9675810473815462,0.9953379953379954,0.9946236559139784,1.0,0.9962406015037594,-0.15,0.1,0.99,-1.04,0.24,0.73,61.0,-43.0,99.0,11
0.9849624060150376,1.0,0.9954022988505749,0.9980237154150198,1.0200573065902578,-0.48,0.18,0.84,0.37,1.71,0.31,-55.0,12.0,74.0,0.9526184538653366,0.9976689976689976,0.9973118279569892,0.9973614775725592,0.9962406015037594,-0.16,0.13,0.99,2.81,-0.55,1.77,62.0,-44.0,97.0,11
1.0,0.9955357142857144,0.9954022988505749,0.9960474308300395,1.0229226361031518,-0.48,0.18,0.84,3.97,-2.01,0.12,-53.0,12.0,75.0,0.9276807980049876,0.9953379953379954,0.9919354838709676,0.9947229551451188,1.0,-0.16,0.12,0.98,-2.62,0.0,-0.49,62.0,-43.0,99.0,11
0.9924812030075189,0.9977678571428572,0.9977011494252872,0.9960474308300395,1.0257879656160458,-0.5,0.18,0.85,-1.46,2.62,-6.29,-54.0,13.0,78.0,0.7406483790523691,0.9976689976689976,0.9946236559139784,0.9973614775725592,0.9962406015037594,-0.15,0.1,0.97,1.04,0.37,-0.12,60.0,-44.0,99.0,11
0.9849624060150376,0.9977678571428572,0.9954022988505749,0.9920948616600792,1.0315186246418335,-0.48,0.17,0.86,1.16,0.98,1.16,-56.0,11.0,77.0,0.885286783042394,0.9976689976689976,0.9973118279569892,0.9947229551451188,0.9849624060150376,-0.16,0.12,0.99,-1.4,-0.06,-0.18,62.0,-44.0,98.0,11
0.9849624060150376,0.9977678571428572,0.9954022988505749,0.9980237154150198,1.0372492836676217,-0.48,0.19,0.84,1.89,0.0,-0.06,-55.0,10.0,78.0,0.8478802992518704,0.9953379953379954,0.9973118279569892,0.9947229551451188,0.9962406015037594,-0.16,0.12,0.98,0.79,-0.12,0.55,63.0,-44.0,101.0,11
0.9924812030075189,0.9977678571428572,0.9954022988505749,0.9980237154150198,1.0315186246418335,-0.47,0.18,0.85,0.12,0.43,0.31,-52.0,12.0,78.0,0.743142144638404,0.9976689976689976,0.9946236559139784,0.9973614775725592,0.9962406015037594,-0.16,0.13,0.99,-0.49,-0.24,-0.67,61.0,-43.0,99.0,11
1.0,0.9977678571428572,0.9977011494252872,0.9960474308300395,1.0315186246418335,-0.47,0.19,0.85,-0.31,0.24,-0.24,-57.0,12.0,80.0,0.7481296758104738,0.9953379953379954,0.9919354838709676,0.9947229551451188,0.9962406015037594,-0.16,0.12,0.97,-0.49,0.12,0.24,62.0,-43.0,98.0,11
0.9924812030075189,0.9977678571428572,0.9977011494252872,0.9960474308300395,1.0401146131805157,-0.48,0.18,0.84,-2.08,-0.06,-1.22,-54.0,11.0,81.0,0.7506234413965087,1.0,0.9973118279569892,0.9894459102902374,1.0,-0.16,0.12,0.98,1.89,0.0,0.49,60.0,-43.0,96.0,11
0.9924812030075189,0.9977678571428572,1.0,0.9940711462450592,1.0372492836676217,-0.48,0.17,0.87,1.4,1.83,0.98,-54.0,10.0,83.0,0.9351620947630924,0.9953379953379954,0.9973118279569892,0.9973614775725592,0.9924812030075189,-0.16,0.12,0.98,-0.12,0.55,-0.49,61.0,-41.0,98.0,11
0.9924812030075189,0.9977678571428572,0.9977011494252872,0.9980237154150198,1.0286532951289398,-0.47,0.18,0.86,-1.16,1.1,-0.85,-53.0,12.0,79.0,0.9351620947630924,0.9976689976689976,0.9973118279569892,0.9973614775725592,1.0,-0.16,0.11,0.98,1.89,-0.18,0.55,59.0,-44.0,98.0,11
1.0,0.9977678571428572,0.9954022988505749,0.9980237154150198,1.0343839541547275,-0.49,0.19,0.85,-1.1,-0.55,-0.98,-53.0,11.0,76.0,0.9351620947630924,0.9976689976689976,0.9973118279569892,0.992084432717678,1.0,-0.14,0.12,0.99,4.15,1.89,-1.16,62.0,-44.0,98.0,11
0.9924812030075189,1.0,0.9977011494252872,0.9960474308300395,1.0343839541547275,-0.47,0.18,0.85,-0.43,1.77,-0.31,-55.0,9.0,83.0,0.9351620947630924,0.9976689976689976,0.9973118279569892,0.9947229551451188,0.9924812030075189,-0.16,0.13,0.98,-0.98,-0.06,0.0,63.0,-43.0,97.0,11
0.9849624060150376,1.0,0.9954022988505749,1.0,1.0343839541547275,-0.47,0.18,0.85,1.28,1.71,-0.12,-53.0,11.0,79.0,0.9326683291770572,0.993006993006993,0.9946236559139784,0.9947229551451188,0.9962406015037594,-0.15,0.11,0.98,-0.43,0.0,0.12,60.0,-42.0,98.0,11
0.9849624060150376,1.0,1.0,0.9980237154150198,1.0372492836676217,-0.48,0.18,0.85,-0.73,1.22,-0.37,-56.0,11.0,77.0,0.9301745635910224,0.9953379953379954,1.0,0.9973614775725592,1.0,-0.15,0.12,0.98,2.38,0.31,0.37,60.0,-44.0,101.0,11
0.9849624060150376,1.0,0.9977011494252872,0.9980237154150198,1.0372492836676217,-0.48,0.18,0.85,-0.85,1.04,-0.79,-50.0,13.0,76.0,0.9351620947630924,0.9976689976689976,0.9946236559139784,1.0,0.9962406015037594,-0.16,0.12,0.98,-0.18,-0.67,0.49,62.0,-43.0,95.0,11
0.9849624060150376,0.9977678571428572,0.9977011494252872,0.9940711462450592,1.0229226361031518,-0.48,0.18,0.85,0.98,-0.73,1.1,-56.0,9.0,81.0,0.9301745635910224,0.9976689976689976,0.9946236559139784,0.9973614775725592,0.9887218045112782,-0.15,0.12,0.97,-0.06,0.37,-0.12,64.0,-42.0,100.0,11
0.9924812030075189,1.0022321428571428,0.9954022988505749,0.9960474308300395,1.0315186246418335,-0.47,0.19,0.84,-3.23,0.37,-2.26,-53.0,11.0,78.0,0.9326683291770572,0.9953379953379954,0.9946236559139784,0.9973614775725592,0.9962406015037594,-0.16,0.12,0.97,0.61,-0.31,0.31,61.0,-43.0,103.0,11
