Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Thumb2,Index2,Middle2,Ring2,Pinky2,AccelX2,AccelY2,AccelZ2,GyroX2,GyroY2,GyroZ2,MagX2,MagY2,MagZ2,Letter
0.490521327014218,0.3681917211328976,0.2603938730853392,0.3397129186602871,0.3553191489361702,-0.57,0.62,0.46,54.75,2.56,36.19,31.0,19.0,-14.0,0.36830357142857145,0.3506224066390041,0.2323943661971831,0.28028503562945367,0.5145118733509235,0.66,0.62,0.47,18.68,9.64,-37.96,50.0,-17.0,39.0,2
0.7251184834123223,0.9956427015250545,0.8052516411378556,0.9784688995215312,0.6382978723404256,-0.69,0.34,0.55,19.04,19.78,4.03,31.0,19.0,-20.0,0.53125,0.991701244813278,0.8497652582159625,0.9287410926365796,0.9894459102902374,0.67,0.5,0.56,39.73,15.69,-35.95,48.0,-19.0,42.0,2
0.7630331753554502,0.9956427015250545,0.9584245076586433,0.9952153110047847,0.7574468085106383,-0.67,0.47,0.62,17.21,7.87,10.25,31.0,23.0,-18.0,0.6383928571428571,0.995850622406639,0.9953051643192489,0.995249406175772,0.9920844327176781,0.65,0.46,0.57,6.53,-2.01,-6.84,47.0,-20.0,42.0,2
0.985781990521327,0.9934640522875817,1.0,0.992822966507177,0.9148936170212766,-0.7,0.4,0.61,4.27,5.74,6.71,32.0,22.0,-18.0,0.7723214285714286,0.9979253112033195,0.9953051643192489,0.995249406175772,0.9894459102902374,0.66,0.44,0.53,4.64,12.21,-4.76,49.0,-19.0,42.0,2
0.995260663507109,0.9956427015250545,0.9978118161925602,1.0,0.9617021276595744,-0.72,0.37,0.57,2.56,-0.49,6.04,33.0,18.0,-19.0,0.8325892857142857,0.995850622406639,0.9953051643192489,0.995249406175772,0.9920844327176781,0.69,0.45,0.51,1.89,7.32,4.39,45.0,-23.0,47.0,2
0.9976303317535545,0.9978213507625272,0.9978118161925602,0.9952153110047847,0.9702127659574468,-0.65,0.38,0.6,9.03,9.09,4.33,32.0,21.0,-17.0,0.8705357142857143,0.995850622406639,1.0,0.995249406175772,0.9920844327176781,0.71,0.43,0.51,20.26,-12.7,-14.47,44.0,-22.0,47.0,2
0.995260663507109,0.9934640522875817,0.9956236323851203,0.9952153110047847,0.9829787234042553,-0.66,0.36,0.61,-1.46,-1.16,3.72,34.0,21.0,-17.0,0.9017857142857143,0.995850622406639,0.9906103286384976,0.995249406175772,0.9841688654353562,0.69,0.41,0.51,11.29,-7.75,-0.61,45.0,-19.0,45.0,2
0.9976303317535545,0.9978213507625272,0.9956236323851203,0.9976076555023924,0.9851063829787234,-0.68,0.44,0.6,16.48,36.07,0.06,31.0,20.0,-13.0,0.9107142857142857,0.9979253112033195,0.9953051643192489,0.997624703087886,0.9920844327176781,0.68,0.47,0.57,10.99,1.65,0.24,45.0,-20.0,47.0,2
0.995260663507109,0.9934640522875817,0.9978118161925602,0.9952153110047847,0.9680851063829787,-0.59,0.58,0.77,33.51,56.76,-17.94,30.0,20.0,-10.0,0.8549107142857143,0.9979253112033195,0.9953051643192489,1.0,0.9947229551451188,0.76,0.66,0.7,38.45,-32.35,-7.32,42.0,-19.0,45.0,2
0.995260663507109,0.9978213507625272,1.0,0.9952153110047847,0.9446808510638298,-0.31,0.52,0.64,68.36,138.79,6.35,29.0,20.0,-12.0,0.7366071428571429,0.9979253112033195,0.9953051643192489,0.997624703087886,0.9894459102902374,0.49,0.58,0.64,69.03,-99.12,-21.79,40.0,-16.0,49.0,2
0.995260663507109,0.9934640522875817,0.9956236323851203,0.9952153110047847,0.9212765957446809,-0.3,0.18,0.74,66.71,60.73,12.08,29.0,13.0,-5.0,0.625,0.9979253112033195,0.9976525821596244,1.0,0.9947229551451188,0.62,0.37,0.79,84.78,-63.17,-49.32,35.0,-12.0,47.0,2
0.995260663507109,0.9956427015250545,0.9956236323851203,0.9976076555023924,0.8723404255319149,-0.18,-0.07,0.9,107.12,-31.92,26.67,24.0,17.0,-4.0,0.6495535714285714,0.9979253112033195,0.9953051643192489,0.997624703087886,0.9973614775725593,0.28,-0.21,0.65,71.84,-101.99,-25.88,32.0,-2.0,47.0,2
0.995260663507109,0.9956427015250545,0.9978118161925602,0.9952153110047847,0.8851063829787233,-0.1,-0.32,0.68,52.98,57.07,47.18,21.0,17.0,-8.0,0.5714285714285714,1.0,0.9953051643192489,0.997624703087886,0.9920844327176781,0.06,-0.19,0.82,237.24,-73.0,-71.17,27.0,3.0,36.0,2
0.9928909952606635,0.9956427015250545,0.9978118161925602,0.9976076555023924,0.8787234042553191,-0.35,0.01,0.98,-5.74,4.09,-6.53,20.0,18.0,-3.0,0.5959821428571429,0.9937759336099585,0.9953051643192489,0.995249406175772,0.9894459102902374,-0.16,-0.67,0.85,-21.36,-67.08,-31.86,27.0,4.0,37.0,2
0.990521327014218,0.9934640522875817,0.9956236323851203,0.9976076555023924,0.8723404255319149,-0.32,-0.05,0.95,-15.75,0.79,-5.31,19.0,17.0,-9.0,0.5714285714285714,0.995850622406639,0.9929577464788732,0.995249406175772,0.9841688654353562,0.1,-0.27,0.96,-7.69,-8.67,-4.03,28.0,5.0,37.0,2
0.990521327014218,0.9956427015250545,0.9956236323851203,0.9976076555023924,0.8638297872340426,-0.32,-0.03,0.97,-8.91,-0.92,-4.46,19.0,16.0,-3.0,0.5625,0.995850622406639,0.9976525821596244,0.995249406175772,0.9920844327176781,0.1,-0.26,0.97,-8.0,-11.54,-1.34,26.0,5.0,34.0,2
0.995260663507109,0.9978213507625272,0.9956236323851203,0.9952153110047847,0.8595744680851064,-0.32,-0.02,0.94,0.06,4.09,0.12,22.0,20.0,-5.0,0.5625,0.995850622406639,0.9976525821596244,0.995249406175772,0.9947229551451188,0.1,-0.25,0.95,-2.26,-1.1,-0.24,28.0,4.0,36.0,2
0.9976303317535545,0.9956427015250545,0.9978118161925602,0.9952153110047847,0.8531914893617021,-0.31,-0.01,0.95,-2.26,2.44,-3.17,22.0,16.0,-8.0,0.5535714285714286,0.9937759336099585,0.9976525821596244,0.995249406175772,0.9947229551451188,0.07,-0.23,0.96,-5.07,-0.12,-0.49,28.0,5.0,39.0,2
0.9928909952606635,0.9956427015250545,0.9956236323851203,0.9952153110047847,0.851063829787234,-0.3,-0.01,0.94,-3.11,2.87,-1.28,22.0,16.0,-8.0,0.5491071428571429,1.0,0.9953051643192489,0.995249406175772,0.9894459102902374,0.09,-0.22,0.97,-3.3,-3.36,-0.92,28.0,5.0,37.0,2
1.0,0.9978213507625272,0.9912472647702407,0.9976076555023924,0.8468085106382979,-0.3,-0.01,0.95,0.06,1.16,1.4,20.0,17.0,-4.0,0.5513392857142857,1.0020746887966805,0.9953051643192489,0.9928741092636579,0.9947229551451188,0.09,-0.22,0.97,-1.59,-1.95,-0.37,27.0,6.0,39.0,2
0.995260663507109,0.9956427015250545,0.9956236323851203,0.9904306220095693,0.8446808510638298,-0.32,-0.01,0.94,0.92,-1.89,3.05,21.0,15.0,-6.0,0.546875,0.9979253112033195,0.9953051643192489,0.997624703087886,0.9920844327176781,0.08,-0.22,0.97,0.43,-0.43,-0.67,25.0,5.0,39.0,2
0.9976303317535545,0.9978213507625272,0.9934354485776805,0.992822966507177,0.8425531914893617,-0.32,-0.01,0.95,2.62,-3.11,4.7,21.0,16.0,-5.0,0.5535714285714286,0.995850622406639,0.9953051643192489,0.997624703087886,0.9868073878627969,0.07,-0.22,0.97,-0.61,8.12,-2.08,26.0,5.0,37.0,2
0.995260663507109,0.9956427015250545,1.0,0.9976076555023924,0.8446808510638298,-0.33,-0.01,0.94,2.5,-4.64,3.54,23.0,17.0,-3.0,0.5535714285714286,1.0,0.9953051643192489,1.002375296912114,0.9947229551451188,0.09,-0.23,0.97,1.95,1.04,-0.73,26.0,1.0,34.0,2
1.0,0.9978213507625272,0.9956236323851203,0.9952153110047847,0.8489361702127659,-0.34,-0.03,0.92,5.98,-4.64,6.77,20.0,16.0,-9.0,0.5580357142857143,0.995850622406639,0.9976525821596244,0.997624703087886,0.9920844327176781,0.08,-0.22,0.98,1.71,0.67,-1.46,27.0,3.0,37.0,2
1.0,0.9934640522875817,1.0,0.9952153110047847,0.8531914893617021,-0.34,-0.04,0.93,5.07,-5.62,5.49,21.0,17.0,-6.0,0.6785714285714286,1.0,0.9906103286384976,0.997624703087886,0.9894459102902374,0.11,-0.24,0.95,6.53,3.97,-0.37,28.0,7.0,39.0,2
0.995260663507109,0.9956427015250545,0.9978118161925602,0.9952153110047847,0.8595744680851064,-0.33,-0.06,0.91,7.26,-1.83,4.58,23.0,17.0,-9.0,0.7433035714285714,0.9979253112033195,0.9976525821596244,0.997624703087886,0.9947229551451188,0.08,-0.23,0.93,-3.85,-0.67,0.85,28.0,6.0,34.0,2
0.9928909952606635,0.9934640522875817,0.9956236323851203,0.9976076555023924,0.8595744680851064,-0.36,-0.06,0.9,0.12,-0.73,-1.46,21.0,17.0,-7.0,0.6741071428571429,0.995850622406639,0.9953051643192489,0.997624703087886,0.9947229551451188,0.18,-0.2,1.0,-9.7,7.57,-10.44,27.0,4.0,41.0,2
