Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Thumb2,Index2,Middle2,Ring2,Pinky2,AccelX2,AccelY2,AccelZ2,GyroX2,GyroY2,GyroZ2,MagX2,MagY2,MagZ2,Letter
0.13451776649746192,0.06313131313131314,0.03787878787878788,0.10298102981029811,0.05555555555555555,-0.35,0.29,0.88,1.95,-2.38,4.39,25.0,18.0,-8.0,0.01366120218579235,0.016548463356973995,0.04568527918781726,0.05513784461152882,0.08831908831908832,0.36,0.28,0.91,-17.58,19.41,-1.16,30.0,-6.0,47.0,2
0.15228426395939088,0.07575757575757576,0.047979797979797977,0.12195121951219512,0.07478632478632478,-0.36,0.28,0.87,-3.72,-4.39,-0.18,26.0,20.0,-8.0,0.01366120218579235,0.030732860520094562,0.05583756345177665,0.06265664160401002,0.07407407407407407,0.45,0.26,0.91,3.11,11.6,2.56,31.0,-7.0,50.0,2
0.15736040609137056,0.09343434343434344,0.05303030303030303,0.13008130081300814,0.08333333333333333,-0.37,0.24,0.87,2.32,-5.31,0.43,25.0,20.0,-6.0,0.02459016393442623,0.04018912529550828,0.06598984771573604,0.08270676691729323,0.09971509971509972,0.41,0.23,0.88,5.55,2.01,-1.46,30.0,-9.0,48.0,2
0.1700507614213198,0.09848484848484848,0.06060606060606061,0.14363143631436315,0.09829059829059829,-0.35,0.29,0.91,8.67,0.18,1.4,26.0,20.0,-8.0,0.03551912568306011,0.04728132387706856,0.07614213197969544,0.09523809523809523,0.1168091168091168,0.42,0.22,0.81,5.37,5.8,-3.23,31.0,-7.0,45.0,2
0.18274111675126903,0.10606060606060606,0.07323232323232323,0.16802168021680217,0.10897435897435898,-0.32,0.28,0.89,-0.49,2.93,-0.79,23.0,21.0,-6.0,0.03278688524590164,0.05200945626477541,0.08375634517766498,0.09774436090225563,0.11965811965811966,0.44,0.22,0.82,11.96,12.21,-2.75,31.0,-9.0,45.0,2
0.18781725888324874,0.10858585858585859,0.08080808080808081,0.17344173441734417,0.10897435897435898,-0.37,0.26,0.89,4.94,1.53,-3.11,26.0,19.0,-3.0,0.04371584699453552,0.05673758865248227,0.08375634517766498,0.10776942355889724,0.13675213675213677,0.44,0.22,0.82,9.77,9.64,2.75,30.0,-10.0,48.0,2
0.19543147208121828,0.11363636363636363,0.08333333333333333,0.17344173441734417,0.11324786324786325,-0.34,0.26,0.89,1.71,2.87,0.67,24.0,19.0,0.0,0.04918032786885246,0.05673758865248227,0.09137055837563451,0.10526315789473684,0.14814814814814814,0.46,0.27,0.87,1.28,4.09,1.89,28.0,-11.0,49.0,2
0.19543147208121828,0.11616161616161616,0.08585858585858586,0.17344173441734417,0.11752136752136752,-0.36,0.25,0.9,4.7,-0.85,-0.43,28.0,19.0,-4.0,0.05191256830601093,0.061465721040189124,0.09898477157360407,0.10776942355889724,0.14814814814814814,0.47,0.24,0.85,-4.76,5.98,2.44,33.0,-8.0,48.0,2
0.19796954314720813,0.11868686868686869,0.08585858585858586,0.18699186991869918,0.11538461538461539,-0.36,0.22,0.9,2.87,0.67,-4.58,24.0,19.0,-6.0,0.05737704918032787,0.06619385342789598,0.10406091370558376,0.11528822055137844,0.15954415954415954,0.47,0.22,0.83,3.17,7.26,0.12,31.0,-7.0,48.0,2
0.20558375634517767,0.11868686868686869,0.09090909090909091,0.18699186991869918,0.11752136752136752,-0.34,0.24,0.89,2.08,0.67,0.85,24.0,18.0,-9.0,0.060109289617486336,0.06855791962174941,0.10406091370558376,0.11528822055137844,0.1623931623931624,0.48,0.23,0.84,1.89,3.6,-0.24,32.0,-9.0,47.0,2
0.20304568527918782,0.12626262626262627,0.08838383838383838,0.1897018970189702,0.11965811965811966,-0.35,0.24,0.89,-0.92,0.92,-0.24,23.0,19.0,-4.0,0.06284153005464481,0.07092198581560284,0.1065989847715736,0.12030075187969924,0.16524216524216523,0.48,0.24,0.85,-4.46,2.75,0.98,31.0,-7.0,49.0,2
0.20558375634517767,0.12878787878787878,0.09595959595959595,0.1978319783197832,0.1282051282051282,-0.36,0.24,0.9,1.71,0.24,-0.67,26.0,18.0,-5.0,0.06284153005464481,0.07328605200945626,0.1116751269035533,0.11779448621553884,0.1737891737891738,0.48,0.22,0.82,1.83,1.04,-0.73,32.0,-11.0,49.0,2
0.2131979695431472,0.14393939393939395,0.10101010101010101,0.2086720867208672,0.13247863247863248,-0.37,0.23,0.89,4.21,-6.77,-8.3,24.0,20.0,-5.0,0.06557377049180328,0.07328605200945626,0.11421319796954314,0.12030075187969924,0.17094017094017094,0.47,0.23,0.83,3.66,-0.37,-0.18,30.0,-11.0,49.0,2
0.22588832487309646,0.1717171717171717,0.12626262626262627,0.22493224932249323,0.1452991452991453,-0.37,0.24,0.88,-1.04,-7.87,-10.07,27.0,18.0,1.0,0.060109289617486336,0.07565011820330969,0.116751269035533,0.12531328320802004,0.1737891737891738,0.48,0.23,0.84,3.42,3.85,1.59,30.0,-10.0,48.0,2
0.2715736040609137,0.20959595959595959,0.16161616161616163,0.2764227642276423,0.1794871794871795,-0.36,0.25,0.91,-0.06,-5.43,-5.13,27.0,19.0,-6.0,0.06830601092896176,0.07801418439716312,0.1116751269035533,0.12781954887218044,0.1737891737891738,0.47,0.22,0.83,-2.01,6.41,0.61,35.0,-11.0,45.0,2
0.37055837563451777,0.2878787878787879,0.1994949494949495,0.3035230352303523,0.20085470085470086,-0.4,0.26,0.88,-6.96,-10.07,-3.17,27.0,21.0,-6.0,0.07103825136612021,0.08037825059101655,0.11928934010152284,0.13533834586466165,0.18518518518518517,0.48,0.21,0.82,-9.34,15.01,-4.88,33.0,-8.0,47.0,2
0.4593908629441624,0.35858585858585856,0.2196969696969697,0.33062330623306235,0.22008547008547008,-0.39,0.25,0.88,4.88,-2.44,-2.93,24.0,20.0,-4.0,0.08469945355191257,0.09456264775413711,0.12944162436548223,0.15037593984962405,0.2022792022792023,0.5,0.23,0.79,-13.24,34.36,-5.98,32.0,-10.0,49.0,2
0.5888324873096447,0.45707070707070707,0.2297979797979798,0.35772357723577236,0.23504273504273504,-0.39,0.24,0.88,11.41,3.17,-1.89,23.0,20.0,-3.0,0.12021857923497267,0.16548463356973994,0.19035532994923857,0.22305764411027568,0.2962962962962963,0.56,0.29,0.74,4.94,-9.83,-12.76,34.0,-12.0,48.0,2
0.6294416243654822,0.4722222222222222,0.23737373737373738,0.3685636856368564,0.23931623931623933,-0.35,0.24,0.86,2.26,0.79,1.22,26.0,20.0,-6.0,0.21584699453551912,0.30260047281323876,0.2766497461928934,0.3157894736842105,0.41025641025641024,0.59,0.28,0.8,19.84,-21.48,-2.26,33.0,-12.0,51.0,2
0.751269035532995,0.44191919191919193,0.2196969696969697,0.36585365853658536,0.24572649572649571,-0.39,0.2,0.91,1.65,0.43,2.32,26.0,21.0,-5.0,0.3333333333333333,0.4444444444444444,0.3197969543147208,0.37593984962406013,0.5014245014245015,0.49,0.32,0.79,18.98,-27.53,6.9,30.0,-8.0,44.0,2
0.9467005076142132,0.3333333333333333,0.1717171717171717,0.3170731707317073,0.23504273504273504,-0.35,0.24,0.89,-9.28,-8.54,8.85,24.0,20.0,-6.0,0.4644808743169399,0.5886524822695035,0.41878172588832485,0.5162907268170426,0.6267806267806267,0.33,0.44,0.91,7.75,-44.62,1.34,30.0,-6.0,48.0,2
0.9695431472081218,0.21212121212121213,0.09595959595959595,0.23306233062330622,0.17094017094017094,-0.43,0.29,0.85,-33.75,-36.25,16.66,26.0,20.0,-8.0,0.6120218579234973,0.7801418439716312,0.6624365482233503,0.8095238095238095,0.7720797720797721,0.42,0.23,0.98,4.27,-31.56,-15.32,28.0,-3.0,44.0,2
0.9593908629441624,0.17424242424242425,0.07828282828282829,0.1951219512195122,0.14316239316239315,-0.42,0.31,0.81,-36.87,-22.03,17.33,25.0,23.0,-8.0,0.7431693989071039,0.9952718676122931,0.9974619289340102,0.9949874686716792,0.9373219373219374,0.56,-0.06,1.03,76.17,-21.85,-29.97,25.0,0.0,42.0,2
0.9111675126903553,0.14393939393939395,0.06313131313131314,0.17073170731707318,0.12393162393162394,-0.5,0.32,0.74,-33.14,-24.29,14.4,24.0,25.0,-12.0,0.8087431693989071,1.0023640661938533,0.9949238578680203,0.9974937343358395,0.9943019943019943,0.34,-0.21,1.03,56.52,-23.25,-11.29,21.0,2.0,40.0,2
0.9187817258883249,0.13131313131313133,0.10858585858585859,0.27100271002710025,0.2094017094017094,-0.61,0.43,0.71,1.95,-37.48,17.33,25.0,25.0,-11.0,0.8333333333333334,0.9976359338061466,0.9974619289340102,0.9924812030075187,0.9971509971509972,0.32,-0.33,1.04,36.93,-5.49,-13.24,18.0,4.0,36.0,2
0.9467005076142132,0.14898989898989898,0.13636363636363635,0.33604336043360433,0.29914529914529914,-0.57,0.39,0.72,11.84,-16.05,-2.44,25.0,24.0,-11.0,0.8387978142076503,0.9976359338061466,0.9949238578680203,0.9924812030075187,1.0,0.22,-0.19,1.0,7.75,-1.46,-1.46,15.0,4.0,38.0,2
0.9720812182741116,0.17929292929292928,0.15151515151515152,0.37669376693766937,0.3974358974358974,-0.58,0.38,0.7,9.4,-21.85,-6.96,25.0,24.0,-13.0,0.8415300546448088,1.0,0.9974619289340102,0.9949874686716792,1.0,0.18,-0.18,0.97,9.95,-6.04,-8.24,17.0,3.0,39.0,2
0.9949238578680203,0.1691919191919192,0.14393939393939395,0.36585365853658536,0.37393162393162394,-0.68,0.53,0.78,-4.33,-29.79,-22.22,26.0,25.0,-15.0,0.8415300546448088,0.9952718676122931,0.9923857868020305,0.9974937343358395,0.9971509971509972,0.18,-0.18,0.98,10.19,-6.77,1.83,15.0,6.0,39.0,2
0.9619289340101523,0.07575757575757576,0.05555555555555555,0.2005420054200542,0.17094017094017094,-0.74,0.51,0.57,-54.08,-63.48,-34.18,28.0,23.0,-20.0,0.8442622950819673,0.9929078014184397,0.9974619289340102,0.9949874686716792,0.9943019943019943,0.09,-0.26,1.18,-7.45,7.87,2.81,14.0,5.0,37.0,2
0.6954314720812182,-0.0025252525252525255,-0.010101010101010102,0.05962059620596206,0.04487179487179487,-0.72,0.38,0.35,-74.77,-103.82,-26.37,30.0,23.0,-25.0,0.8169398907103825,1.0,0.8020304568527918,0.9949874686716792,0.9430199430199431,0.54,-0.36,1.3,-138.31,115.91,45.04,19.0,-1.0,44.0,2
0.4086294416243655,-0.03282828282828283,-0.025252525252525252,0.04607046070460705,0.017094017094017096,-0.57,0.32,0.21,-57.68,-90.76,15.56,29.0,21.0,-31.0,0.5519125683060109,0.30260047281323876,0.26903553299492383,0.38596491228070173,0.49572649572649574,0.7,0.21,0.66,-111.21,311.46,53.96,28.0,-11.0,47.0,2
